Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,Cost Category,Primary Cuisine,Normalized Rating
18432628,Aloo Bhaji Restaurant,1,new delhi,"C-19, DDA Sheds, Okhla Phase 1, New Delhi",okhla phase 1,north indian,500,Indian Rupees(Rs.),No,No,2,0.0,0,medium,north indian,1.0
18357551,Chinese Corner,1,new delhi,"A-263, Vishwakarma Colony, MB Road, Near, Okhla Phase 1, New Delhi",okhla phase 1,"chinese, south indian",300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,chinese,1.0
18360900,Gupta Bhojnalya,1,new delhi,"HR-227, 60 Feet Road, Pul Pahladpur, Okhla Phase 1, New Delhi",okhla phase 1,north indian,300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,north indian,1.0
18358168,Sam's 22,1,new delhi,"Shop A-3/A1, Main Road, Vishwakarma Colony, Okhla Phase 1, New Delhi",okhla phase 1,"fast food, beverages",250,Indian Rupees(Rs.),No,No,1,0.0,0,low,fast food,1.0
18472680,The Bakery,1,new delhi,"A-47, Vishwakarma Colony, Near Okhla Phase 1, New Delhi",okhla phase 1,bakery,300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,bakery,1.0
18409180,Twenty Four Seven,1,new delhi,"Jai Sai Motors, Indian Oil Petrol Pump, Near Hotel Crowne Plaza, Okhla Phase 1, New Delhi",okhla phase 1,"fast food, north indian",300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,fast food,1.0
18429188,Vishal Snacks,1,new delhi,"A-1, Vishwakarma  Colony, Near BSES Complaint Center, Okhla Phase 1, New Delhi",okhla phase 1,"north indian, chinese, south indian",300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,north indian,1.0
310164,Chawla Dhaba,1,new delhi,"P-38, Industrial Area, Okhla Phase 2, New Delhi",okhla phase 2,north indian,500,Indian Rupees(Rs.),No,Yes,2,3.0,10,medium,north indian,3.4489795918367343
7712,Shri Gupta'z,1,new delhi,"6, DSIDC Market, Scheme 3, Okhla Industrial Area, Okhla Phase 2, New Delhi",okhla phase 2,"mughlai, north indian, chinese",500,Indian Rupees(Rs.),No,No,2,3.2,18,medium,mughlai,3.6122448979591835
18311948,The Golden Leaf,1,new delhi,"C-42, Industrial Area, Okhla Phase 2, New Delhi",okhla phase 2,"north indian, fast food",700,Indian Rupees(Rs.),No,No,2,3.0,6,high,north indian,3.4489795918367343
7483,Red Moon Bakery,1,new delhi,"Okhla Industrial Area, Okhla Phase 2, New Delhi",okhla phase 2,"bakery, desserts",400,Indian Rupees(Rs.),No,No,1,3.5,26,medium,bakery,3.8571428571428568
18355004,Cafe Point,1,new delhi,"C-42, Main Road, Industrial Area, Okhla Phase 2, New Delhi",okhla phase 2,"fast food, beverages",100,Indian Rupees(Rs.),No,No,1,0.0,0,low,fast food,1.0
18291238,TLC Kitchen,1,new delhi,"Okhla Phase 2, New Delhi",okhla phase 2,healthy food,600,Indian Rupees(Rs.),No,No,2,0.0,2,medium,healthy food,1.0
18472436,Berco's,1,new delhi,"2nd Floor, Food Court, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","chinese, thai",1100,Indian Rupees(Rs.),Yes,No,3,3.1,5,high,chinese,3.530612244897959
9037,Bikano Chat Cafe,1,new delhi,"Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","north indian, street food, south indian, fast food, chinese",500,Indian Rupees(Rs.),No,No,2,2.6,55,medium,north indian,3.1224489795918364
18391581,BonJuz,1,new delhi,"Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","healthy food, juices",200,Indian Rupees(Rs.),No,No,1,3.1,8,low,healthy food,3.530612244897959
7077,Cafe Coffee Day - The Lounge,1,new delhi,"Ground Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",cafe,750,Indian Rupees(Rs.),No,No,2,2.6,29,high,cafe,3.1224489795918364
306586,Chicago Pizza,1,new delhi,"2nd Floor, Food Court, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",pizza,800,Indian Rupees(Rs.),No,No,2,3.2,69,high,pizza,3.6122448979591835
306495,Domino's Pizza,1,new delhi,"Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","pizza, fast food",700,Indian Rupees(Rs.),No,No,2,3.3,69,high,pizza,3.6938775510204076
9061,Dosa Village,1,new delhi,"2nd Floor, Food Court, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",south indian,500,Indian Rupees(Rs.),No,No,2,3.2,36,medium,south indian,3.6122448979591835
18357946,Dunkin' Donuts,1,new delhi,"Pacific Mall, Second Floor, Subhash Nagar, New Delhi","pacific mall, tagore garden","burger, desserts, fast food",600,Indian Rupees(Rs.),No,No,2,3.4,36,medium,burger,3.775510204081632
308991,Gelato Italiano,1,new delhi,"Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","ice cream, desserts",200,Indian Rupees(Rs.),No,No,1,3.3,18,low,ice cream,3.6938775510204076
7071,Gelato Vinto,1,new delhi,"1st Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","desserts, ice cream",250,Indian Rupees(Rs.),No,Yes,1,2.7,17,low,desserts,3.204081632653061
18282040,Keventers,1,new delhi,"SK-2, Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",beverages,400,Indian Rupees(Rs.),No,No,1,3.2,19,medium,beverages,3.6122448979591835
8379,KFC,1,new delhi,"Ground Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","american, fast food",500,Indian Rupees(Rs.),No,Yes,2,2.6,47,medium,american,3.1224489795918364
9040,Kings Kulfi,1,new delhi,"Lower Ground Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","desserts, ice cream",150,Indian Rupees(Rs.),No,No,1,3.3,18,low,desserts,3.6938775510204076
18367984,Mr. Sub,1,new delhi,"Lower Ground Floor Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",fast food,400,Indian Rupees(Rs.),No,No,1,2.8,6,medium,fast food,3.285714285714285
4455,Shanghai Moon,1,new delhi,"2nd Floor, Food Court, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",chinese,800,Indian Rupees(Rs.),Yes,No,2,2.6,71,high,chinese,3.1224489795918364
4454,The Blue Tandoor,1,new delhi,"2nd Floor, Food Court, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","north indian, mughlai",700,Indian Rupees(Rs.),No,No,2,2.6,46,high,north indian,3.1224489795918364
4560,Costa Coffee,1,new delhi,"6/7, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",cafe,600,Indian Rupees(Rs.),No,No,2,3.6,53,medium,cafe,3.9387755102040813
4563,Giani's,1,new delhi,"36, Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","ice cream, desserts",400,Indian Rupees(Rs.),No,No,1,3.9,51,medium,ice cream,4.183673469387754
5062,Hinglish - Cafe Beach Bar,1,new delhi,"Ground Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","continental, north indian, italian",1600,Indian Rupees(Rs.),Yes,Yes,3,3.7,792,high,continental,4.020408163265306
4568,Spaghetti Kitchen,1,new delhi,"8 & 9, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",italian,2000,Indian Rupees(Rs.),Yes,Yes,4,3.8,601,high,italian,4.1020408163265305
4566,Subway,1,new delhi,"37, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,No,2,3.5,65,medium,american,3.8571428571428568
18383434,Swiss Softy,1,new delhi,"Lower Ground Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","ice cream, beverages",250,Indian Rupees(Rs.),No,No,1,3.9,31,low,ice cream,4.183673469387754
308972,The Bubble Tea,1,new delhi,"Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",beverages,250,Indian Rupees(Rs.),No,No,1,3.5,35,low,beverages,3.8571428571428568
307560,Creambell & Chocoxess,1,new delhi,"LG-K06, Oppsite Bata, Lower Ground Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","ice cream, desserts",200,Indian Rupees(Rs.),No,No,1,0.0,0,low,ice cream,1.0
18336478,Hang Out,1,new delhi,"3rd Floor, Pacific Mall, Opposite Unisex Saloon, Tagore Garden, New Delhi","pacific mall, tagore garden","italian, continental, fast food, north indian",1000,Indian Rupees(Rs.),Yes,No,3,0.0,3,high,italian,1.0
309004,Mx Corn,1,new delhi,"Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden",fast food,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,fast food,1.0
18492109,The Belgian Fries Company,1,new delhi,"2nd Floor, Food Court, Pacific Mall, Tagore Garden, New Delhi","pacific mall, tagore garden","european, american, street food",400,Indian Rupees(Rs.),No,No,1,0.0,1,medium,european,1.0
6283,Al-Sameer,1,new delhi,"39 & 40, Arakashan Road, Paharganj, New Delhi",paharganj,"north indian, mughlai",400,Indian Rupees(Rs.),No,No,1,2.9,5,medium,north indian,3.3673469387755097
6356,Allure,1,new delhi,"65, D.B. Gupta Road, Paharganj, New Delhi",paharganj,"north indian, chinese, finger food",600,Indian Rupees(Rs.),No,No,2,2.8,6,medium,north indian,3.285714285714285
18356800,BarShala,1,new delhi,"4, New Delhi Airport Express Mall, Opposite New Delhi Railway Station, Ajmeri Gate, Near Paharganj, New Delhi",paharganj,finger food,600,Indian Rupees(Rs.),No,No,2,3.1,14,medium,finger food,3.530612244897959
18253103,Bikaner House,1,new delhi,"1604, Main Bazar, Paharganj, New Delhi",paharganj,"north indian, street food, fast food, chinese, south indian, mithai",500,Indian Rupees(Rs.),No,No,2,3.0,4,medium,north indian,3.4489795918367343
304152,Cafe Coffee Day,1,new delhi,"Ground Floor, New Delhi Metro Station, Paharganj, New Delhi",paharganj,cafe,450,Indian Rupees(Rs.),No,No,1,2.7,16,medium,cafe,3.204081632653061
18287392,Cafe CoffeeCo,1,new delhi,"5111, Main Market, Gali Thanedarwali, Paharganj, New Delhi",paharganj,cafe,350,Indian Rupees(Rs.),No,No,1,3.4,21,medium,cafe,3.775510204081632
3116,Cafe Festa,1,new delhi,"1832, Laxmi Narain Street, Chuna Mandi, Paharganj, New Delhi",paharganj,"cafe, north indian, fast food",600,Indian Rupees(Rs.),No,Yes,2,3.2,38,medium,cafe,3.6122448979591835
308620,Cheers Lounge Bar,1,new delhi,"Plot 1, Block 88 A, Krishna Market, Main Bazaar, Paharganj, New Delhi",paharganj,"north indian, chinese",1100,Indian Rupees(Rs.),Yes,No,3,2.8,8,high,north indian,3.285714285714285
300608,Chowmein Hut,1,new delhi,"1346, Sangarashan, Paharganj, New Delhi",paharganj,chinese,200,Indian Rupees(Rs.),No,No,1,2.9,4,low,chinese,3.3673469387755097
302162,Club India Cafe & Restaurant,1,new delhi,"4797, 2nd Floor, 6 Tooti Chowk, Paharganj, New Delhi",paharganj,"north indian, fast food, chinese, japanese, asian, italian",900,Indian Rupees(Rs.),Yes,No,2,2.9,32,high,north indian,3.3673469387755097
308187,Domino's Pizza,1,new delhi,"Plot 8, Desh Bandhu Gupta Road, Paharganj, New Delhi",paharganj,"pizza, fast food",700,Indian Rupees(Rs.),No,No,2,3.1,29,high,pizza,3.530612244897959
8292,Everest Bakery Cafe,1,new delhi,"899, Chandiwaali Galli, Main Bazar, Paharganj, New Delhi",paharganj,"cafe, fast food, asian, italian",700,Indian Rupees(Rs.),No,No,2,2.8,19,high,cafe,3.285714285714285
307114,Everest Kitchen,1,new delhi,"1171-1175, Main Market, Paharganj, New Delhi",paharganj,"north indian, chinese, tibetan, italian, fast food",550,Indian Rupees(Rs.),No,No,2,3.2,18,medium,north indian,3.6122448979591835
18408059,Exotic Rooftop Restaurant,1,new delhi,"4792, Main Bazar, 6 Tooti Chowk, Paharganj, New Delhi",paharganj,"chinese, thai, seafood, north indian, italian",600,Indian Rupees(Rs.),No,Yes,2,3.0,5,medium,chinese,3.4489795918367343
308614,Flavours,1,new delhi,"7972, Arakshan Road, Paharganj, New Delhi",paharganj,"north indian, chinese, south indian",500,Indian Rupees(Rs.),No,No,2,2.9,11,medium,north indian,3.3673469387755097
304217,Gagan Assam Bengal Restaurant,1,new delhi,"7974, Arakashan Road, Paharganj, New Delhi",paharganj,"north indian, bengali",300,Indian Rupees(Rs.),No,No,1,2.9,7,medium,north indian,3.3673469387755097
302724,Gold Resto Bar,1,new delhi,"4350, Main Bazaar, Paharganj, New Delhi",paharganj,"north indian, chinese",850,Indian Rupees(Rs.),Yes,No,2,2.9,8,high,north indian,3.3673469387755097
5799,Grand Madras Cafe,1,new delhi,"8301/4, Multani Dhanda, Paharganj, New Delhi",paharganj,south indian,250,Indian Rupees(Rs.),No,No,1,2.9,4,low,south indian,3.3673469387755097
3117,Green Chilli,1,new delhi,"Roxy Hotel, 2351, Raj Guru Road, Chuna Mandi, Paharganj, New Delhi",paharganj,"north indian, chinese, continental",800,Indian Rupees(Rs.),Yes,No,2,2.8,17,high,north indian,3.285714285714285
300639,Gurdev Punjabi Restaurant,1,new delhi,"8563, Arakashan Road, Paharganj, New Delhi",paharganj,north indian,200,Indian Rupees(Rs.),No,No,1,3.0,8,low,north indian,3.4489795918367343
18384879,Haji Irshad Biryani Centre,1,new delhi,"BB-94, Amar Puri, Nabi Karim, Paharganj, New Delhi",paharganj,biryani,200,Indian Rupees(Rs.),No,No,1,3.0,6,low,biryani,3.4489795918367343
18481280,Hungerzz Grill,1,new delhi,"Gali 4, Multani Dhanda, Near Hotel R, Paharganj, New Delhi",paharganj,fast food,250,Indian Rupees(Rs.),No,No,1,3.0,4,low,fast food,3.4489795918367343
300635,Janta Sweets,1,new delhi,"9360 61/8, Multani Dhanda",paharganj,"street food, mithai",200,Indian Rupees(Rs.),No,No,1,3.0,9,low,street food,3.4489795918367343
302159,Khosla Cafe,1,new delhi,"5024, Main Bazaar, Paharganj, New Delhi",paharganj,"north indian, chinese, fast food",400,Indian Rupees(Rs.),No,No,1,3.2,18,medium,north indian,3.6122448979591835
18204494,King Bar & Restaurant,1,new delhi,"7/7, Desh Bandhu Gupta Road, Paharganj, New Delhi",paharganj,"north indian, chinese, continental",900,Indian Rupees(Rs.),Yes,No,2,3.0,10,high,north indian,3.4489795918367343
305135,Le Fairway Restaurant & Bar,1,new delhi,"Hotel Le Roi 2206, Rajguru Road, Chuna Mandi, Paharganj, New Delhi",paharganj,"north indian, continental",1000,Indian Rupees(Rs.),Yes,No,3,3.1,17,high,north indian,3.530612244897959
302155,Madan Cafe & Restaurant,1,new delhi,"1601, Main Bazaar, Paharganj, New Delhi",paharganj,"north indian, chinese, fast food",300,Indian Rupees(Rs.),No,No,1,3.1,28,medium,north indian,3.530612244897959
3119,Malhotra Restaurant,1,new delhi,"1833-34, Laxmi Narain Street, Chuna Mandi, Paharganj, New Delhi",paharganj,"north indian, chinese, continental, italian",800,Indian Rupees(Rs.),Yes,No,2,2.9,32,high,north indian,3.3673469387755097
3254,Metropolis Bar,1,new delhi,"1634, Main Bazaar, Paharganj, New Delhi",paharganj,"chinese, continental, north indian",700,Indian Rupees(Rs.),No,No,2,3.0,22,high,chinese,3.4489795918367343
302272,Mikky Restaurant,1,new delhi,"2-3, Ram Nagar Market, Paharganj, New Delhi",paharganj,north indian,800,Indian Rupees(Rs.),No,No,2,2.8,18,high,north indian,3.285714285714285
300616,Mourya Sweets Chat Bhandar,1,new delhi,"9922 23/5, Multani Dhanda, Paharganj, New Delhi",paharganj,"fast food, chinese, mithai, street food",200,Indian Rupees(Rs.),No,No,1,2.9,4,low,fast food,3.3673469387755097
5796,My Bar & Restaurant,1,new delhi,"5136, Main Bazaar, Near Rama Krishna Ashram Metro Station, Paharganj, New Delhi",paharganj,"north indian, chinese, italian, continental",700,Indian Rupees(Rs.),No,No,2,3.2,679,high,north indian,3.6122448979591835
310595,My Love Restaurant & Bar,1,new delhi,"23-B, Panchkuian Road, Near RK Ashram Marg Metro Station, Paharganj, New Delhi",paharganj,"north indian, mughlai, chinese",1000,Indian Rupees(Rs.),Yes,No,3,2.7,19,high,north indian,3.204081632653061
303788,Organic German Bakeshop - Brown Bread Bakery,1,new delhi,"5084-A, Ajay Guest House, Opposite Khanna Cinema, Main Bazar, Paharganj, New Delhi",paharganj,"fast food, continental, italian, bakery",600,Indian Rupees(Rs.),No,No,2,3.2,22,medium,fast food,3.6122448979591835
305490,Paankhuri Restaurant,1,new delhi,"51, Aara Kashan Road, Paharganj, New Delhi",paharganj,north indian,500,Indian Rupees(Rs.),No,No,2,3.0,5,medium,north indian,3.4489795918367343
300620,Pardeep Corner,1,new delhi,"9005, Chowk Multani Dhanda, Paharganj, New Delhi",paharganj,north indian,300,Indian Rupees(Rs.),No,No,1,3.3,25,medium,north indian,3.6938775510204076
18218076,Pehalwan Da Hotel,1,new delhi,"22, Amrit Kaur Market, Opposite New Delhi Railway Station, Paharganj, New Delhi",paharganj,mughlai,350,Indian Rupees(Rs.),No,No,1,3.1,6,medium,mughlai,3.530612244897959
308682,Pizza Hut Delivery,1,new delhi,"Shop 8709-10, Desh Bandhu Gupta Marg, Paharganj, New Delhi",paharganj,"italian, pizza, fast food",800,Indian Rupees(Rs.),No,Yes,2,2.8,26,high,italian,3.285714285714285
18198465,Re Cafe,1,new delhi,"8591, Hotel Bloom Rooms, Arakashan Road, Paharganj, New Delhi",paharganj,"continental, fast food",1300,Indian Rupees(Rs.),Yes,No,3,3.1,14,high,continental,3.530612244897959
311879,Rumi Amritsari Naan,1,new delhi,"2358, Chuna Mandi, Paharganj, New Delhi",paharganj,"north indian, chinese",200,Indian Rupees(Rs.),No,No,1,3.2,12,low,north indian,3.6122448979591835
1888,Sagar Bar-Be Que,1,new delhi,"Plot 1, 80, A Block, Krishna Market, Behind RK Ashram Metro Station, Paharganj, New Delhi",paharganj,"north indian, mughlai",500,Indian Rupees(Rs.),No,Yes,2,2.7,37,medium,north indian,3.204081632653061
301191,Satyam Rooftop Restaurant,1,new delhi,"659, Top Floor, Tooti Chowk, Main Bazar, Paharganj, New Delhi",paharganj,"north indian, chinese, fast food",600,Indian Rupees(Rs.),No,No,2,2.9,9,medium,north indian,3.3673469387755097
6345,Sethi Restaurant,1,new delhi,"3077, D.B. Gupta Road, Paharganj, New Delhi",paharganj,"north indian, mughlai",800,Indian Rupees(Rs.),No,No,2,2.8,8,high,north indian,3.285714285714285
18272388,Shri Bankey Bihari Samosa Wala,1,new delhi,"3177, Sangatrashan, Paharganj, New Delhi",paharganj,street food,100,Indian Rupees(Rs.),No,No,1,3.1,5,low,street food,3.530612244897959
6355,Sonu South Indian Restaurant,1,new delhi,"8894/2, Multani Dhanda, Paharganj, New Delhi",paharganj,"south indian, north indian",300,Indian Rupees(Rs.),No,No,1,2.9,8,medium,south indian,3.3673469387755097
300571,Southern Welcome Restaurant,1,new delhi,"7876, Arakashan Road, Paharganj, New Delhi",paharganj,"south indian, north indian",250,Indian Rupees(Rs.),No,No,1,2.7,7,low,south indian,3.204081632653061
302173,Swagat Dhaba,1,new delhi,"5137, Main Bazaar, Opposite Metropolis Bar, Paharganj, New Delhi",paharganj,north indian,200,Indian Rupees(Rs.),No,No,1,2.7,12,low,north indian,3.204081632653061
5801,Tadka 4986,1,new delhi,"4986, Ram Dwara Road, Nehru Bazaar, Paharganj, New Delhi",paharganj,"chinese, italian, north indian",600,Indian Rupees(Rs.),No,No,2,3.4,37,medium,chinese,3.775510204081632
18261165,The Drunkyard Cafe,1,new delhi,"Shop 1077, Main Bazar, Paharganj, New Delhi",paharganj,"north indian, chinese, continental, thai",850,Indian Rupees(Rs.),Yes,No,2,3.0,8,high,north indian,3.4489795918367343
302188,The Gem Bar & Restaurant,1,new delhi,"1050, Main Bazaar, Paharganj, New Delhi",paharganj,"continental, north indian, chinese",1400,Indian Rupees(Rs.),Yes,No,3,3.2,18,high,continental,3.6122448979591835
18017258,The Indian Grill Restaurant,1,new delhi,"8501/15, Arakashan Road, Paharganj, New Delhi",paharganj,"north indian, continental",600,Indian Rupees(Rs.),No,No,2,2.8,10,medium,north indian,3.285714285714285
3094,True Blue,1,new delhi,"11, Qutub Road, Ramnagar, Paharganj, New Delhi",paharganj,"north indian, mughlai, chinese",900,Indian Rupees(Rs.),Yes,No,2,3.0,11,high,north indian,3.4489795918367343
3118,U Like,1,new delhi,"3083, Raj Guru Road, Chuna Mandi, Paharganj, New Delhi",paharganj,north indian,600,Indian Rupees(Rs.),No,No,2,3.0,16,medium,north indian,3.4489795918367343
6359,Vaga Bond,1,new delhi,"Hotel Ajanta, 8647, Arakashan Road, Paharganj, New Delhi",paharganj,"north indian, chinese, continental",550,Indian Rupees(Rs.),No,No,2,2.9,7,medium,north indian,3.3673469387755097
18252250,Vrinda Vaishno Dhaba,1,new delhi,"5585, Basant Road Lane, Paharganj, New Delhi",paharganj,north indian,200,Indian Rupees(Rs.),No,No,1,2.8,4,low,north indian,3.285714285714285
5949,White Heart Restro Bar,1,new delhi,"Hotel Star View, 5136/1, Main Bazaar, Paharganj, New Delhi",paharganj,north indian,1100,Indian Rupees(Rs.),Yes,No,3,2.7,13,high,north indian,3.204081632653061
18409188,Haldiram Bhujiawala,1,new delhi,"8730-33, D.B. Gupta Road, Paharganj, New Delhi",paharganj,"street food, north indian, south indian, mithai",400,Indian Rupees(Rs.),No,No,1,3.5,27,medium,street food,3.8571428571428568
5753,Maa Bhagwati,1,new delhi,"3504, Dariba Pan, Paharganj, New Delhi",paharganj,north indian,400,Indian Rupees(Rs.),No,No,1,3.5,39,medium,north indian,3.8571428571428568
18354666,Cafe Brownie,1,new delhi,"8501/15, Grand Godwin Hotel, Aarakshan Road, Paharganj, New Delhi",paharganj,"cafe, italian",600,Indian Rupees(Rs.),No,No,2,0.0,3,medium,cafe,1.0
305025,Cafexpress,1,new delhi,"Nawab Road, Behind Sadar Thana, Paharganj, New Delhi",paharganj,beverages,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,beverages,1.0
311468,Mauja Hi Mauja,1,new delhi,"Main Sadar Thana Road, Near Bara Tuti Chowk, Paharganj, New Delhi",paharganj,street food,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,street food,1.0
18381669,Metro Bar & Family Restaurant,1,new delhi,"Pillar 13, Panchkuian Road, Paharganj, New Delhi",paharganj,"north indian, chinese",1000,Indian Rupees(Rs.),No,No,3,0.0,2,high,north indian,1.0
18273527,Bajaj Vaishno Dhaba,1,new delhi,"117, Amrit Kaur Market, Opposite New Delhi Railway Station Gate 2, Paharganj, New Delhi",paharganj,north indian,400,Indian Rupees(Rs.),No,No,1,2.2,16,medium,north indian,2.795918367346939
6075,Sita Ram Diwan Chand,1,new delhi,"2246, Chuna Mandi, Paharganj, New Delhi",paharganj,street food,100,Indian Rupees(Rs.),No,Yes,1,4.3,1317,low,street food,4.5102040816326525
306750,Aayush Food Plaza,1,new delhi,"Main Road, Sadh Nagar, Palam, New Delhi",palam,"chinese, fast food",300,Indian Rupees(Rs.),No,No,1,2.9,5,medium,chinese,3.3673469387755097
306739,Ankit Fast Food Corner,1,new delhi,"Opposite Sanjhi Rasoi, Dabri Road, Palam, New Delhi",palam,chinese,200,Indian Rupees(Rs.),No,No,1,2.9,5,low,chinese,3.3673469387755097
18312564,Da Pizza Corner,1,new delhi,"Rz-36A, Raj Nagar Part 1,Palam Colony, Opposite Piller 47, Palam, New Delhi",palam,"fast food, pizza",600,Indian Rupees(Rs.),No,No,2,3.0,7,medium,fast food,3.4489795918367343
306741,Mughal Zaika Chicken Point,1,new delhi,"Shop 4, K.H 83/8/1, Mahavir Enclave, Main Dabri Road, Palam, New Delhi",palam,"north indian, mughlai, chinese",400,Indian Rupees(Rs.),No,No,1,2.9,4,medium,north indian,3.3673469387755097
9974,Nawab Restaurant,1,new delhi,"WZ 613, Raj Nagar, Palam Colony, Palam, New Delhi",palam,"north indian, mughlai",400,Indian Rupees(Rs.),No,No,1,2.9,7,medium,north indian,3.3673469387755097
300529,New Bikaner Sweets,1,new delhi,"D 105, Street 6, Mahavir Enclave, Main Palam Dabri Road, Palam, New Delhi",palam,"street food, desserts",200,Indian Rupees(Rs.),No,No,1,3.0,10,low,street food,3.4489795918367343
312169,Pizza Yum,1,new delhi,"D-1/23, Street 5, Mahavir Enclave, Palam Dabri Road, Palam, New Delhi",palam,"pizza, fast food",650,Indian Rupees(Rs.),No,No,2,2.7,8,medium,pizza,3.204081632653061
301783,Radhika Sweets,1,new delhi,"Sadh Nagar Main Road, Palam, New Delhi",palam,"desserts, street food",100,Indian Rupees(Rs.),No,No,1,2.9,5,low,desserts,3.3673469387755097
9218,Satguru Di Hatti,1,new delhi,"Main Road, Palam Gaon, Palam, New Delhi",palam,north indian,200,Indian Rupees(Rs.),No,No,1,2.8,6,low,north indian,3.285714285714285
301994,Sher-E-Punjab,1,new delhi,"WZ 613, Main Market, Palam Colony, Palam, New Delhi",palam,north indian,450,Indian Rupees(Rs.),No,No,1,3.0,5,medium,north indian,3.4489795918367343
306729,Shudh Vaishno Amritsari Naan,1,new delhi,"Near Hero Showroom, Dabri Road, Palam, New Delhi",palam,north indian,150,Indian Rupees(Rs.),No,No,1,3.0,6,low,north indian,3.4489795918367343
9207,Sumit Sweets,1,new delhi,"1, WZ 10, Opposite Gol Chakkar, Palam, New Delhi",palam,"mithai, street food",100,Indian Rupees(Rs.),No,No,1,2.8,6,low,mithai,3.285714285714285
306743,Aggarwal Bikaner Wala,1,new delhi,"Near Gol Chakkar, Palam Colony, Palam, New Delhi",palam,"mithai, street food",100,Indian Rupees(Rs.),No,No,1,0.0,2,low,mithai,1.0
306733,Aggarwal Sweet Centre,1,new delhi,"Main Road, Kailashpuri, Palam, New Delhi",palam,north indian,150,Indian Rupees(Rs.),No,No,1,0.0,2,low,north indian,1.0
302042,Aggarwal Sweet India,1,new delhi,"C-156, Mahavir Enclave Part 3, Palam, New Delhi",palam,mithai,100,Indian Rupees(Rs.),No,No,1,0.0,2,low,mithai,1.0
18231755,Aggarwal Sweets Centre,1,new delhi,"23/A, Main Road, Indira Park, Palam, New Delhi",palam,"mithai, street food, north indian, south indian",200,Indian Rupees(Rs.),No,No,1,0.0,1,low,mithai,1.0
18228878,Aggarwal Sweets,1,new delhi,"23-A/1, Main Road, Indra Park, Palam Colony, Palam, New Delhi",palam,north indian,300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,north indian,1.0
302011,Anupama Snacks and Sweets Corner,1,new delhi,"RZ H2/15, Bengali Colony, Mahavir Enclave, Palam, New Delhi",palam,mithai,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,mithai,1.0
18366001,Baba Ka Dhaba,1,new delhi,"WZ-425, Main Road, Palam Colony, Opposite Railway Crossing, Palam, New Delhi",palam,north indian,200,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
18368020,Balaji Eating Point,1,new delhi,"Pradhan Chowk, Sadh Nagar, Palam Colony, Palam, New Delhi",palam,north indian,200,Indian Rupees(Rs.),No,No,1,0.0,1,low,north indian,1.0
301786,Bhagat Ji Sweets,1,new delhi,"Kailash Puri Road, Sagar Pur, Palam, New Delhi",palam,fast food,200,Indian Rupees(Rs.),No,No,1,0.0,0,low,fast food,1.0
